colour	x	y	showSelectedlegendcolour	clickSelects	showSelected1	fill
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Pedobacter	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Spartobacteria_genera_incertae_sedis	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Sphingomonas	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Chaetomium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Inocybe	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Metarhizium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Phialocephala	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Russula	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Umbelopsis	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp16, Wilcoxina	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Labrys	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Mucilaginibacter	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Mycobacterium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Paenibacillus	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Pseudomonas	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Rhizobium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Spartobacteria_genera_incertae_sedis	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Sphingomonas	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Absidia	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Cenococcum	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Chaetomium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Inocybe	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Metarhizium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Mortierella	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Penicillium	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Phialocephala	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Russula	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Trichoderma	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Umbelopsis	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Gp6, Wilcoxina	0	#A3A500
#A3A500	-0.126771953390411	-0.369565217391304	AllSoilM1M3-LowMelanM1	Labrys, Mucilaginibacter	0	#A3A500
#A3A500	0.000216903999477426	-0.217391304347826	AllSoilM1M3-LowMelanM1	Labrys, Mycobacterium	0	#A3A500
#A3A500	0.280144948673724	-0.217391304347826	AllSoilM1M3-LowMelanM1	Labrys, Paenibacillus	0	#A3A500
#A3A500	-0.441278924723155	-0.695652173913044	AllSoilM1M3-LowMelanM1	Labrys, Pedobacter	0	#A3A500
#A3A500	0.382468195411913	-0.568840579710145	AllSoilM1M3-LowMelanM1	Labrys, Pseudomonas	0	#A3A500
#A3A500	-0.0535060418738714	-0.260869565217391	AllSoilM1M3-LowMelanM1	Labrys, Rhizobium	0	#A3A500
#A3A500	-0.0493955532334922	-0.175724637681159	AllSoilM1M3-LowMelanM1	Labrys, Spartobacteria_genera_incertae_sedis	0	#A3A500
#A3A500	-0.22028276135268	-0.217391304347826	AllSoilM1M3-LowMelanM1	Labrys, Sphingomonas	0	#A3A500
#A3A500	0.53049291195047	-0.358695652173913	AllSoilM1M3-LowMelanM1	Labrys, Absidia	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Labrys, Amphinema	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Labrys, Cenococcum	0	#A3A500
#A3A500	0.410618786155051	-0.590579710144928	AllSoilM1M3-LowMelanM1	Labrys, Chaetomium	0	#A3A500
#A3A500	-0.113197892708104	0.175724637681159	AllSoilM1M3-LowMelanM1	Labrys, Inocybe	0	#A3A500
#A3A500	0.0945596157537504	-0.221014492753623	AllSoilM1M3-LowMelanM1	Labrys, Metarhizium	0	#A3A500
#A3A500	0.505866962225156	-0.260869565217391	AllSoilM1M3-LowMelanM1	Labrys, Mortierella	0	#A3A500
#A3A500	0.548050803138442	0.115942028985507	AllSoilM1M3-LowMelanM1	Labrys, Penicillium	0	#A3A500
#A3A500	-0.121556430218804	0.0471014492753624	AllSoilM1M3-LowMelanM1	Labrys, Phialocephala	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Labrys, Russula	0	#A3A500
#A3A500	0.887151380957855	-0.159420289855072	AllSoilM1M3-LowMelanM1	Labrys, Tomentella	0	#A3A500
#A3A500	0.399884694493152	-0.436594202898551	AllSoilM1M3-LowMelanM1	Labrys, Trichoderma	0	#A3A500
#A3A500	-0.359626509269845	0.114130434782609	AllSoilM1M3-LowMelanM1	Labrys, Umbelopsis	0	#A3A500
#A3A500	0.196045118100828	-0.152173913043478	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Mycobacterium	0	#A3A500
#A3A500	0.903511922885447	-0.152173913043478	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Paenibacillus	0	#A3A500
#A3A500	0.401950082971813	-0.630434782608696	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Pedobacter	0	#A3A500
#A3A500	-0.318378664384266	-0.503623188405797	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Pseudomonas	0	#A3A500
#A3A500	-0.80151746597693	-0.195652173913043	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Rhizobium	0	#A3A500
#A3A500	-0.952187303630668	-0.110507246376812	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Spartobacteria_genera_incertae_sedis	0	#A3A500
#A3A500	-0.305584117985123	-0.152173913043478	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Sphingomonas	0	#A3A500
#A3A500	-0.143539500854437	-0.293478260869565	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Absidia	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Amphinema	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Cenococcum	0	#A3A500
#A3A500	0.358805322805785	-0.52536231884058	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Chaetomium	0	#A3A500
#A3A500	0.1530377879171	0.240942028985507	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Inocybe	0	#A3A500
#A3A500	0.69069856964285	-0.155797101449275	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Metarhizium	0	#A3A500
#A3A500	0.0489064097488244	-0.195652173913043	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Mortierella	0	#A3A500
#A3A500	0.435265878867406	0.181159420289855	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Penicillium	0	#A3A500
#A3A500	0.00107523744455727	0.11231884057971	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Phialocephala	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Russula	0	#A3A500
#A3A500	-0.462612884428074	-0.0942028985507246	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Tomentella	0	#A3A500
#A3A500	0.423416596319887	-0.371376811594203	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Trichoderma	0	#A3A500
#A3A500	0.0416130160579905	0.179347826086957	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Umbelopsis	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mucilaginibacter, Wilcoxina	0	#A3A500
#A3A500	-0.759585884327971	0	AllSoilM1M3-LowMelanM1	Mycobacterium, Paenibacillus	0	#A3A500
#A3A500	-0.695684280108292	-0.478260869565217	AllSoilM1M3-LowMelanM1	Mycobacterium, Pedobacter	0	#A3A500
#A3A500	-0.550253022240715	-0.351449275362319	AllSoilM1M3-LowMelanM1	Mycobacterium, Pseudomonas	0	#A3A500
#A3A500	0.0802380468149394	-0.0434782608695652	AllSoilM1M3-LowMelanM1	Mycobacterium, Rhizobium	0	#A3A500
#A3A500	1.15582827894758	0.0416666666666667	AllSoilM1M3-LowMelanM1	Mycobacterium, Spartobacteria_genera_incertae_sedis	0	#A3A500
#A3A500	-0.152567771856625	0	AllSoilM1M3-LowMelanM1	Mycobacterium, Sphingomonas	0	#A3A500
#A3A500	0.275520588279472	-0.141304347826087	AllSoilM1M3-LowMelanM1	Mycobacterium, Absidia	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mycobacterium, Amphinema	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mycobacterium, Cenococcum	0	#A3A500
#A3A500	0.591057376219305	-0.373188405797101	AllSoilM1M3-LowMelanM1	Mycobacterium, Chaetomium	0	#A3A500
#A3A500	0.578332326070798	0.393115942028985	AllSoilM1M3-LowMelanM1	Mycobacterium, Inocybe	0	#A3A500
#A3A500	-0.521332786732606	-0.0036231884057971	AllSoilM1M3-LowMelanM1	Mycobacterium, Metarhizium	0	#A3A500
#A3A500	-0.652347308627098	-0.0434782608695652	AllSoilM1M3-LowMelanM1	Mycobacterium, Mortierella	0	#A3A500
#A3A500	0.305548420318605	0.333333333333333	AllSoilM1M3-LowMelanM1	Mycobacterium, Penicillium	0	#A3A500
#A3A500	-0.444824313423449	0.264492753623188	AllSoilM1M3-LowMelanM1	Mycobacterium, Phialocephala	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mycobacterium, Russula	0	#A3A500
#A3A500	-0.149142864396584	0.0579710144927536	AllSoilM1M3-LowMelanM1	Mycobacterium, Tomentella	0	#A3A500
#A3A500	-0.649749652576294	-0.219202898550725	AllSoilM1M3-LowMelanM1	Mycobacterium, Trichoderma	0	#A3A500
#A3A500	-0.351114643023981	0.331521739130435	AllSoilM1M3-LowMelanM1	Mycobacterium, Umbelopsis	0	#A3A500
#A3A500	0	0	AllSoilM1M3-LowMelanM1	Mycobacterium, Wilcoxina	0	#A3A500
#A3A500	0.719606847803132	-0.478260869565217	AllSoilM1M3-LowMelanM1	Paenibacillus, Pedobacter	0	#A3A500
#A3A500	0.185951748666035	-0.351449275362319	AllSoilM1M3-LowMelanM1	Paenibacillus, Pseudomonas	0	#A3A500
#A3A500	-0.233053045317218	-0.0434782608695652	AllSoilM1M3-LowMelanM1	Paenibacillus, Rhizobium	0	#A3A500
#A3A500	0.173955449075315	0.0416666666666667	AllSoilM1M3-LowMelanM1	Paenibacillus, Spartobacteria_genera_incertae_sedis	0	#A3A500
#A3A500	-0.254800926787912	0	AllSoilM1M3-LowMelanM1	Paenibacillus, Sphingomonas	0	#A3A500
#A3A500	-0.34645054854629	-0.141304347826087	AllSoilM1M3-LowMelanM1	Paenibacillus, Absidia	0	#A3A500
